Division,District,Upazila,Union,Union_Geo,Surge Height (m),Wind Speed (km/hr),Thrust Force,Polder Damage Condition,Structure Damage Condition,House Damage in Million BDT,Hazard (%),Vulnerability (%),Risk (%),Total Number of Affected House,Total Number of Affected People,Percentage of Affected People
Barisal,Barisal,Mehendiganj,Mehendiganj,10066287,0.0,81,6.676518965828773,No polder in the area,No damage,0.0,90.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Ulania,10066294,0.0,81,0.0,No polder in the area,No damage,0.0,79.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Paurashava,10066299,0.0,80,0.3448882292541858,No polder in the area,No damage,0.0,78.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Batamara,10066911,0.0,70,4.266441434098147,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Char Kalekhan,10066923,0.0,72,0.0,No polder in the area,No damage,0.0,68.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Gachhua,10066935,0.0,74,7.509002445572028,No polder in the area,No damage,0.0,83.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Kazir Char,10066947,0.0,76,2.704546271341981,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Muladi,10066959,0.0,74,3.8865782286501616,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Nazirpur,10066971,0.0,72,3.5754866107236105,No polder in the area,No damage,0.0,74.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Safipur,10066983,0.0,71,4.9902834196177706,No polder in the area,No damage,0.0,75.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Muladi,Paurashava,10066999,0.0,74,4.75136172528666,No polder in the area,No damage,0.0,78.0,0.0,0.0,0.0,0.0,0.0
